Type,Detail Date,Part ID,Part Description,Site,Part Storeroom,Quantity
Usage,10/16/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,10/17/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,10/18/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,10/19/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,20
Usage,10/20/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,8
Usage,10/21/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,10/22/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,10/23/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,10/24/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,10/25/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,10/26/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,10/27/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,10/28/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,10/29/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,10/30/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,10/31/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,11/01/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,11/02/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,72
Usage,11/03/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,11/06/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,11/07/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,11/08/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,56
Usage,11/09/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,11/10/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,40
Usage,11/13/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,40
Usage,11/14/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,11/15/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,64
Usage,11/16/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,72
Usage,11/17/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,11/20/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,11/21/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,40
Usage,11/22/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,64
Usage,11/23/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,11/24/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,11/27/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,11/28/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,11/29/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,56
Usage,11/30/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,12/01/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,40
Usage,11/02/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,11/03/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,11/04/2018 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,11/05/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,11/06/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,11/07/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,11/08/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,11/09/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,11/10/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,20
Usage,11/11/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,11/12/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,11/13/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,11/14/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,11/15/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,8
Usage,11/16/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,11/17/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,11/18/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,11/19/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,11/20/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,11/21/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,11/22/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,20
Usage,11/23/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,8
Usage,11/24/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,11/25/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,11/26/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,11/27/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,11/28/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,11/29/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,11/30/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,12/01/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,12/04/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,40
Usage,12/05/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,64
Usage,12/06/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,56
Usage,12/07/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,12/08/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,12/11/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,12/12/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,56
Usage,12/13/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,64
Usage,12/14/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,40
Usage,12/15/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,56
Usage,12/18/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,12/19/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,40
Usage,12/20/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,56
Usage,12/21/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,72
Usage,12/22/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,12/25/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,64
Usage,12/26/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,12/27/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,12/28/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,72
Usage,12/29/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,01/01/2019 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,12/02/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,12/03/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,12/04/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,12/05/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,12/06/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,12/07/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,12/08/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,12/09/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,12/10/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,12/11/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,12/12/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,12/13/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,12/14/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,20
Usage,12/15/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,12/16/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,12/17/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,12/18/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,12/19/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,8
Usage,12/20/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,12/21/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,12/22/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,12/23/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,12/24/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,12/25/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,12/26/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,20
Usage,12/27/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,8
Usage,12/28/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,12/29/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,12/30/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,12/31/2018 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,01/01/2019 05:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,01/02/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,01/03/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,56
Usage,01/04/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,01/05/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,40
Usage,01/08/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,40
Usage,09/11/2018 03:00:00,Unleaded Gas In House,Unleaded Gas In House,Chicago IL Shop,Fuel Storage Tanks - IL,14.5
Usage,01/09/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,01/10/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,64
Usage,01/11/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,72
Usage,01/12/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,01/15/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,40
Usage,01/16/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,56
Usage,01/17/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,64
Usage,01/18/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,72
Usage,01/19/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,56
Usage,01/22/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,01/23/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,40
Usage,01/24/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,64
Usage,01/25/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,56
Usage,01/26/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,01/29/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,64
Usage,01/30/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,64
Usage,01/31/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,48
Usage,02/01/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,72
Usage,01/02/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,01/03/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,01/04/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,01/05/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,01/06/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,01/07/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,01/08/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,01/09/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,8
Usage,01/10/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,01/11/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,01/12/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,01/13/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,01/14/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,01/15/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,01/16/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,20
Usage,01/17/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,8
Usage,01/18/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,01/19/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,01/20/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,01/21/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,01/22/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,01/23/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,01/24/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,01/25/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
Usage,01/26/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,16
Usage,01/27/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,36
Usage,01/28/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,24
Usage,01/29/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,28
Usage,01/30/2019 04:00:00,Diesel Non-Taxed In House,Diesel Fuel Non-Taxed In House,Chicago IL Shop,Fuel Storage Tanks - IL,32
